"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.781137833E0,4.510597229E1,2.193289375E1,6.003959656E0,5.051384064E1
2.791191833E0,4.429537964E1,2.308975983E1,7.121032715E0,5.045717762E1
2.801246833E0,4.346977234E1,2.413662338E1,8.210235596E0,5.039450034E1
2.811300833E0,4.279156494E1,2.504661942E1,9.289947510E0,5.044555777E1
2.821354833E0,4.230798340E1,2.569405746E1,1.060693359E1,5.062269341E1
2.831409833E0,4.171502686E1,2.603802490E1,1.180798340E1,5.057223229E1
2.841463833E0,4.111062622E1,2.626609612E1,1.304962158E1,5.050033680E1
2.851518833E0,4.051998901E1,2.639654541E1,1.436549377E1,5.044813704E1
2.861572833E0,4.011584473E1,2.639134216E1,1.618350220E1,5.067237593E1
2.871627833E0,3.940603638E1,2.632758331E1,1.774230957E1,5.060402054E1
2.881681833E0,3.876284790E1,2.667700195E1,1.902984619E1,5.075781572E1
2.891736833E0,3.777627563E1,2.696461868E1,2.033381653E1,5.067150833E1
2.901790833E0,3.699276733E1,2.718338776E1,2.154548645E1,5.071103816E1
2.911844833E0,3.633305359E1,2.728815651E1,2.246786499E1,5.069062266E1
2.921899833E0,3.591067505E1,2.717600250E1,2.344203186E1,5.077046929E1
2.931953833E0,3.578819275E1,2.670684052E1,2.438229370E1,5.087775857E1
2.942008833E0,3.539840698E1,2.628367996E1,2.527560425E1,5.082061805E1
2.952062833E0,3.506130981E1,2.553890228E1,2.638868713E1,5.077296312E1
2.962117833E0,3.480715942E1,2.472961044E1,2.752233887E1,5.079932201E1
2.972171833E0,3.437205505E1,2.366481590E1,2.889651489E1,5.075894259E1
2.982225833E0,3.379304504E1,2.228559113E1,3.055577087E1,5.071757682E1
2.992280833E0,3.316842651E1,2.050220871E1,3.238031006E1,5.068500329E1
3.002334833E0,3.242521667E1,1.837808228E1,3.429571533E1,5.064923173E1
3.012389833E0,3.145767212E1,1.601324463E1,3.639405823E1,5.070045969E1
3.022443833E0,3.041659546E1,1.303092194E1,3.826693726E1,5.058984772E1
3.032498833E0,2.921774292E1,9.700613022E0,4.006538391E1,5.052735281E1
3.042552833E0,2.792993164E1,6.190137863E0,4.216365051E1,5.095264775E1
3.052607833E0,2.633401489E1,2.499282837E0,4.338565063E1,5.081379179E1
3.062661833E0,2.468778992E1,-1.413223267E0,4.440808105E1,5.082875007E1
3.072716833E0,2.279479980E1,-5.430076599E0,4.512330627E1,5.084487584E1
3.082770833E0,2.070770264E1,-9.476974487E0,4.526452637E1,5.067049774E1
3.092824833E0,1.875152588E1,-1.355115891E1,4.511936951E1,5.070513914E1
3.102879833E0,1.660861206E1,-1.763259506E1,4.457937622E1,5.073534456E1
3.112933833E0,1.464338684E1,-2.148118973E1,4.347445679E1,5.065470050E1
3.122988833E0,1.261761475E1,-2.519527435E1,4.185919189E1,5.045986522E1
3.133042833E0,1.073245239E1,-2.873830032E1,4.028511047E1,5.063561559E1
3.143098042E0,9.099731445E0,-3.203897476E1,3.817445374E1,5.066152321E1
3.153152042E0,7.641067505E0,-3.507281876E1,3.565939331E1,5.059724162E1
3.163206042E0,6.253829956E0,-3.792270279E1,3.287045288E1,5.057379211E1
3.173261042E0,4.975128174E0,-4.060191727E1,2.965707397E1,5.052533644E1
3.183315042E0,3.875495911E0,-4.308414078E1,2.611317444E1,5.052880895E1
3.193370042E0,2.749961853E0,-4.521622849E1,2.248167419E1,5.057168460E1
3.203424042E0,1.837097168E0,-4.704648972E1,1.864514160E1,5.063979093E1
3.213479042E0,1.315780640E0,-4.838872147E1,1.467637634E1,5.058256287E1
3.223533042E0,1.137062073E0,-4.941756058E1,1.070899963E1,5.057737515E1
3.233587042E0,1.134193420E0,-5.021357346E1,6.721290588E0,5.067410681E1
3.243642042E0,1.487953186E0,-5.058681107E1,2.875762939E0,5.069032917E1
3.253696042E0,2.018058777E0,-5.067092514E1,-1.170806885E0,5.072460946E1
3.263751042E0,2.781967163E0,-5.032957840E1,-4.907821655E0,5.064476791E1
3.273805042E0,3.638259888E0,-4.985035324E1,-8.819122314E0,5.075501524E1
3.283860042E0,4.758636475E0,-4.911925125E1,-1.206148529E1,5.080181977E1
3.293914042E0,5.911018372E0,-4.799631882E1,-1.549913025E1,5.078198299E1
3.303969042E0,7.199012756E0,-4.667650986E1,-1.841038513E1,5.068988694E1
