"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.573775269E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.574776869E1,-3.397500038E0,-1.359749985E1,-4.859999847E1,5.058057790E1
6.575795369E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.576787569E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.577800569E1,-3.397500038E0,-1.359749985E1,-4.880249786E1,5.077517904E1
6.578780369E1,-3.397500038E0,-1.359749985E1,-4.880249786E1,5.077517904E1
6.579784869E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.580812669E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.581797669E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.582779469E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.583786769E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.584794669E1,-3.397500038E0,-1.350000000E1,-4.889999771E1,5.084292264E1
6.585783769E1,-3.397500038E0,-1.359749985E1,-4.889999771E1,5.086889801E1
6.586780169E1,-3.397500038E0,-1.359749985E1,-4.889999771E1,5.086889801E1
6.587793069E1,-3.397500038E0,-1.359749985E1,-4.889999771E1,5.086889801E1
6.588790569E1,-3.397500038E0,-1.359749985E1,-4.889999771E1,5.086889801E1
6.589798169E1,-3.397500038E0,-1.359749985E1,-4.880249786E1,5.077517904E1
6.590794469E1,-3.397500038E0,-1.359749985E1,-4.880249786E1,5.077517904E1
6.591808269E1,-3.397500038E0,-1.370249939E1,-4.880249786E1,5.080339845E1
6.592815869E1,-3.397500038E0,-1.370249939E1,-4.880249786E1,5.080339845E1
6.593793769E1,-3.397500038E0,-1.370249939E1,-4.869749832E1,5.070254273E1
6.594778169E1,-3.397500038E0,-1.370249939E1,-4.869749832E1,5.070254273E1
6.595781469E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.596781769E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.597840469E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.598781669E1,-3.502499819E0,-1.370249939E1,-4.859999847E1,5.061606312E1
6.599793169E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.600782569E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.601785669E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.602777769E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.603798069E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.604783569E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.605785069E1,-3.502499819E0,-1.359749985E1,-4.869749832E1,5.068141523E1
6.606801169E1,-3.502499819E0,-1.359749985E1,-4.869749832E1,5.068141523E1
6.607791169E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.608798469E1,-3.502499819E0,-1.370249939E1,-4.869749832E1,5.070968682E1
6.609813069E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.610784769E1,-3.397500038E0,-1.359749985E1,-4.869749832E1,5.067426715E1
6.611777669E1,-3.502499819E0,-1.359749985E1,-4.869749832E1,5.068141523E1
6.612777369E1,-3.502499819E0,-1.359749985E1,-4.869749832E1,5.068141523E1
6.613782969E1,-3.502499819E0,-1.359749985E1,-4.859999847E1,5.058773921E1
