"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.001854417E0,-2.379083252E1,-3.085089111E1,-3.431918335E1,5.191904795E1
2.011827417E0,-2.084570312E1,-3.160668945E1,-3.508065796E1,5.161568289E1
2.021800417E0,-1.773510742E1,-3.211547852E1,-3.643804932E1,5.170753749E1
2.031773417E0,-1.421282959E1,-3.250613403E1,-3.827755737E1,5.219027374E1
2.041746417E0,-1.108288574E1,-3.247286987E1,-3.904779053E1,5.198122333E1
2.051719458E0,-7.474609375E0,-3.231488037E1,-3.995431519E1,5.192753201E1
2.061692458E0,-3.993530273E0,-3.151602173E1,-4.114587402E1,5.198260150E1
2.071665458E0,-3.491210938E-1,-3.054782104E1,-4.225442505E1,5.214142012E1
2.081638458E0,3.311401367E0,-2.926016235E1,-4.242242432E1,5.164091948E1
2.091611458E0,7.110229492E0,-2.792407227E1,-4.299185181E1,5.175527507E1
2.101584458E0,1.067828369E1,-2.652249146E1,-4.304388428E1,5.167440633E1
2.111557458E0,1.447985840E1,-2.488153076E1,-4.297058105E1,5.172260346E1
2.121530458E0,1.797711182E1,-2.320861816E1,-4.269409180E1,5.181314486E1
2.131503458E0,2.134954834E1,-2.105850220E1,-4.279879761E1,5.225897823E1
2.141476458E0,2.443572998E1,-1.894067383E1,-4.217980957E1,5.229713530E1
2.151449458E0,2.729827881E1,-1.630548096E1,-4.110824585E1,5.197068993E1
2.161422458E0,2.979382324E1,-1.354235840E1,-3.937850952E1,5.120287479E1
2.171395458E0,3.214007568E1,-1.113781738E1,-3.815576172E1,5.111650999E1
2.181367458E0,3.425927734E1,-8.754745483E0,-3.678094482E1,5.102138331E1
2.191340458E0,3.598358154E1,-6.109313965E0,-3.474996948E1,5.039545849E1
2.201313458E0,3.744012451E1,-4.184524536E0,-3.388363647E1,5.066926080E1
2.211286458E0,3.863653564E1,-2.070724487E0,-3.251757812E1,5.054169243E1
2.221259458E0,3.932647705E1,-3.422241211E-1,-3.113171387E1,5.015847409E1
2.231232458E0,3.975543213E1,1.361450195E0,-3.023171997E1,4.996303456E1
2.241205458E0,4.021978760E1,3.118988037E0,-2.932238770E1,4.987145297E1
2.251178458E0,4.029400635E1,4.875808716E0,-2.853384399E1,4.961411806E1
2.261151458E0,4.033105469E1,6.228042603E0,-2.836810303E1,4.970042008E1
2.271124458E0,4.036730957E1,7.876861572E0,-2.797192383E1,4.973925163E1
2.281097458E0,4.028613281E1,9.571655273E0,-2.769711304E1,4.981685611E1
2.291070458E0,4.025506592E1,1.086558533E1,-2.730072021E1,4.983834468E1
2.301043458E0,3.983795166E1,1.235804749E1,-2.680749512E1,4.958251229E1
2.311016458E0,3.923553467E1,1.384982300E1,-2.726403809E1,4.974507564E1
2.320989458E0,3.887109375E1,1.481152344E1,-2.705160522E1,4.961988010E1
2.330962458E0,3.826135254E1,1.597575378E1,-2.749688721E1,4.975172975E1
2.340935458E0,3.733776855E1,1.695837402E1,-2.801440430E1,4.966389290E1
2.350908458E0,3.649499512E1,1.770977783E1,-2.804843140E1,4.931769868E1
2.360880458E0,3.568804932E1,1.837324524E1,-2.838616943E1,4.916286830E1
2.370853458E0,3.490161133E1,1.904611206E1,-2.951303101E1,4.951662203E1
2.380826458E0,3.398455811E1,1.956672668E1,-3.021572876E1,4.950552744E1
2.390799458E0,3.323162842E1,1.999569702E1,-3.112570190E1,4.972904931E1
2.400772458E0,3.212969971E1,2.040254211E1,-3.212664795E1,4.980665454E1
2.410745458E0,3.125115967E1,2.028746033E1,-3.356613159E1,5.014879078E1
2.420718458E0,3.042773438E1,2.037596130E1,-3.450625610E1,5.031608618E1
2.430691458E0,2.921221924E1,2.020680237E1,-3.536587524E1,5.012398375E1
2.440664458E0,2.848956299E1,1.988856506E1,-3.616369629E1,5.015000647E1
2.450637458E0,2.762304688E1,1.916610718E1,-3.716699219E1,5.011743899E1
2.460610458E0,2.699365234E1,1.851103210E1,-3.791485596E1,5.008844057E1
2.470583458E0,2.598492432E1,1.772654724E1,-3.903555298E1,5.013203731E1
2.480556458E0,2.536077881E1,1.669490051E1,-3.979937744E1,5.005875797E1
2.490529458E0,2.429583740E1,1.577111816E1,-4.089379883E1,5.011305884E1
2.500502458E0,2.329504395E1,1.464093018E1,-4.209002686E1,5.028505016E1
2.510475458E0,2.228515625E1,1.323918152E1,-4.335195923E1,5.051036018E1
2.520448458E0,2.127075195E1,1.206379700E1,-4.429626465E1,5.059781763E1
2.530421458E0,2.037011719E1,1.059014893E1,-4.494555664E1,5.046975322E1
2.540394458E0,1.968151855E1,8.908569336E0,-4.612521362E1,5.093387981E1
2.550367458E0,1.912512207E1,7.570617676E0,-4.703344727E1,5.133448848E1
