"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.408556125E0,9.310089111E0,4.010902023E1,3.050460815E1,5.124394971E1
1.418610125E0,8.408935547E0,4.080307388E1,3.005462646E1,5.137004582E1
1.428665125E0,7.351669312E0,4.126394653E1,2.952581787E1,5.126923294E1
1.438719125E0,6.438209534E0,4.180905151E1,2.941239929E1,5.152219485E1
1.448773125E0,5.725669861E0,4.207936859E1,2.892408752E1,5.138150830E1
1.458828125E0,4.895515442E0,4.240326309E1,2.880888367E1,5.149713167E1
1.468882125E0,4.156898499E0,4.240457153E1,2.880883789E1,5.143322499E1
1.478937125E0,3.457626343E0,4.246368408E1,2.921076965E1,5.165644887E1
1.488991125E0,2.810829163E0,4.236716843E1,2.916883850E1,5.151406469E1
1.499046125E0,2.217628479E0,4.212593079E1,2.984747314E1,5.167575422E1
1.509100125E0,1.498344421E0,4.178059387E1,3.006753540E1,5.149679354E1
1.519154125E0,7.395553589E-1,4.128427887E1,3.073637390E1,5.147488033E1
1.529209125E0,-1.304321289E-1,4.095277786E1,3.135409546E1,5.157738195E1
1.539263125E0,-1.162582397E0,4.051661682E1,3.203471375E1,5.166401766E1
1.549318125E0,-2.125587463E0,3.974110413E1,3.282058716E1,5.158550592E1
1.559372125E0,-3.426208496E0,3.890800858E1,3.357846069E1,5.150810673E1
1.569427125E0,-4.506324768E0,3.774670029E1,3.477586365E1,5.152165601E1
1.579481125E0,-5.518089294E0,3.648769760E1,3.576925659E1,5.139300636E1
1.589535125E0,-6.424743652E0,3.492819214E1,3.713566589E1,5.138398212E1
1.599590125E0,-7.577285767E0,3.330963516E1,3.844531250E1,5.142945758E1
1.609644125E0,-8.421592712E0,3.150288582E1,3.971163940E1,5.138452435E1
1.619699125E0,-9.430213928E0,2.978844452E1,4.071908569E1,5.132566903E1
1.629753125E0,-1.031035614E1,2.806537437E1,4.163197327E1,5.125612042E1
1.639808125E0,-1.105378723E1,2.627075195E1,4.261401367E1,5.126687802E1
1.649862125E0,-1.176216125E1,2.449251747E1,4.343070984E1,5.122946815E1
1.659916125E0,-1.246022797E1,2.253170776E1,4.433639526E1,5.127037235E1
1.669971125E0,-1.288417053E1,2.041036224E1,4.531747437E1,5.134450526E1
1.680025125E0,-1.321774292E1,1.802098083E1,4.616322327E1,5.128847493E1
1.690080125E0,-1.347669983E1,1.541107941E1,4.687174988E1,5.114766606E1
1.700134125E0,-1.374407959E1,1.268857384E1,4.756237793E1,5.110850638E1
1.710188125E0,-1.414721680E1,1.002073669E1,4.811550903E1,5.114353445E1
1.720243125E0,-1.461972809E1,7.421806335E0,4.842541504E1,5.112573208E1
1.730297125E0,-1.490866852E1,4.715684891E0,4.839024353E1,5.085392561E1
1.740352125E0,-1.511836243E1,2.202793121E0,4.836526489E1,5.072096241E1
1.750406125E0,-1.519699097E1,-1.134719849E-1,4.834683228E1,5.067916338E1
1.760461125E0,-1.547662354E1,-2.133369446E0,4.819456482E1,5.066352948E1
1.770515125E0,-1.546492004E1,-4.099090576E0,4.798258972E1,5.057959284E1
1.780569125E0,-1.538598633E1,-6.210220337E0,4.780076599E1,5.059850434E1
1.790624125E0,-1.513937378E1,-8.343345642E0,4.756420898E1,5.060796411E1
1.800678125E0,-1.493695831E1,-1.041608810E1,4.714808655E1,5.054255316E1
1.810733125E0,-1.480127716E1,-1.256978226E1,4.656349182E1,5.045033203E1
1.820787125E0,-1.455612183E1,-1.497521210E1,4.590585327E1,5.043297557E1
1.830842125E0,-1.461704254E1,-1.731426239E1,4.494441223E1,5.033330712E1
1.840896125E0,-1.462911224E1,-1.960687637E1,4.407879639E1,5.041210983E1
1.850950125E0,-1.462357330E1,-2.187873840E1,4.295024109E1,5.037113558E1
1.861005125E0,-1.429457092E1,-2.411341476E1,4.176910400E1,5.030357421E1
1.871059125E0,-1.389708710E1,-2.617533493E1,4.052554321E1,5.020554592E1
1.881114125E0,-1.344255829E1,-2.820093918E1,3.923719788E1,5.015528926E1
1.891168125E0,-1.307686615E1,-3.017282486E1,3.782604980E1,5.012198951E1
1.901222125E0,-1.244589233E1,-3.212897873E1,3.667948914E1,5.032451126E1
1.911277125E0,-1.209800720E1,-3.399651718E1,3.461489868E1,5.000316159E1
1.921331125E0,-1.175691223E1,-3.585573196E1,3.273970032E1,4.995744666E1
1.931386125E0,-1.127253723E1,-3.766601181E1,3.076243591E1,4.992119795E1
1.941440125E0,-1.094920349E1,-3.925281143E1,2.885156250E1,4.993076127E1
1.951495125E0,-1.062343597E1,-4.063037491E1,2.683795166E1,4.983934597E1
1.961549125E0,-1.017578888E1,-4.219662094E1,2.460278320E1,4.989387176E1
1.971603125E0,-9.416610718E0,-4.364515305E1,2.230111694E1,4.990903484E1
1.981658125E0,-8.534645081E0,-4.502757645E1,1.991485596E1,4.996923349E1
1.991712125E0,-7.497360229E0,-4.630036545E1,1.743670654E1,5.003971409E1
2.001767125E0,-6.397453308E0,-4.727030563E1,1.490992737E1,4.997714615E1
2.011821125E0,-5.259521484E0,-4.831054306E1,1.229515076E1,5.012725675E1
2.021876125E0,-4.063934326E0,-4.910234451E1,9.639099121E0,5.020426307E1
2.031929375E0,-3.146583557E0,-4.974631882E1,6.613098145E0,5.028250482E1
2.041983375E0,-2.334068298E0,-5.011896133E1,3.473495483E0,5.029337263E1
2.052038375E0,-1.487213135E0,-5.027020645E1,4.141464233E-1,5.029390596E1
