"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.857555833E-1,7.179153442E0,4.475347519E0,-4.924354553E1,4.996494527E1
6.958115833E-1,7.298423767E0,4.420578003E0,-4.918657684E1,4.992121634E1
7.058685833E-1,7.588798523E0,4.291824341E0,-4.908744812E1,4.985566349E1
7.159245833E-1,7.874076843E0,4.405504227E0,-4.916054535E1,4.998168437E1
7.259805833E-1,8.322311401E0,4.578357697E0,-4.916829681E1,5.007737651E1
7.360365833E-1,8.746559143E0,4.712501526E0,-4.874234772E1,4.974461205E1
7.460925833E-1,9.100486755E0,4.932790756E0,-4.897472382E1,5.005671640E1
7.561485833E-1,9.205558777E0,5.269271851E0,-4.891023254E1,5.004716162E1
7.662045833E-1,9.103660583E0,5.640447617E0,-4.878283691E1,4.994453386E1
7.762605833E-1,8.810417175E0,5.960184097E0,-4.888892365E1,5.003273029E1
7.863165833E-1,8.594596863E0,6.301836014E0,-4.871045685E1,4.986269987E1
7.963725833E-1,8.347335815E0,6.795095444E0,-4.893699646E1,5.010669576E1
8.064285833E-1,8.107376099E0,7.270776749E0,-4.891322327E1,5.011084865E1
8.164845833E-1,7.951400757E0,7.571483612E0,-4.922336578E1,5.043304350E1
8.265405833E-1,7.957672119E0,7.766019821E0,-4.887559509E1,5.012443920E1
8.365965832E-1,7.957672119E0,7.766019821E0,-4.887559509E1,5.012443920E1
8.466525833E-1,7.841201782E0,7.886468887E0,-4.895991516E1,5.020711234E1
8.567085833E-1,7.649917603E0,8.100929260E0,-4.870974731E1,4.996784744E1
8.667645833E-1,7.534843445E0,8.290315628E0,-4.893530273E1,5.020126545E1
8.768205832E-1,7.029129028E0,8.372970581E0,-4.876361084E1,4.997404360E1
8.868765833E-1,6.405570984E0,8.539733887E0,-4.878446960E1,4.993879123E1
8.969325833E-1,5.516685486E0,8.415750504E0,-4.891150665E1,4.993590050E1
9.069885833E-1,4.505393982E0,8.267515182E0,-4.920993042E1,5.010257113E1
9.170445832E-1,3.437820435E0,8.204061508E0,-4.905009460E1,4.985014559E1
9.271005833E-1,1.911758423E0,8.185577393E0,-4.923351288E1,4.994594366E1
9.371565833E-1,4.575119019E-1,7.995006561E0,-4.926999664E1,4.991655052E1
9.472125833E-1,-9.939422607E-1,7.862915039E0,-4.939532471E1,5.002710722E1
9.572685832E-1,-2.233215332E0,7.395416260E0,-4.945394897E1,5.005369618E1
9.673245833E-1,-3.459312439E0,6.958875656E0,-4.933949280E1,4.994775613E1
9.773805833E-1,-4.641548157E0,6.277795792E0,-4.938825989E1,5.000154902E1
9.874365833E-1,-5.783668518E0,5.281999588E0,-4.918621826E1,4.980596759E1
9.974925832E-1,-7.087684631E0,3.964601517E0,-4.923596954E1,4.990124283E1
1.007548583E0,-7.996505737E0,2.678443909E0,-4.916210938E1,4.988016804E1
1.017604583E0,-9.044883728E0,1.344993591E0,-4.921086884E1,5.005325705E1
1.027660583E0,-9.927864075E0,1.157379150E-1,-4.919378662E1,5.018570038E1
1.037716583E0,-1.066889954E1,-8.529815674E-1,-4.876757812E1,4.992824522E1
1.047772583E0,-1.115980530E1,-1.886585236E0,-4.852561188E1,4.982805903E1
1.057828583E0,-1.146688843E1,-2.878551483E0,-4.863991547E1,5.005613814E1
1.067884583E0,-1.177432251E1,-3.840690613E0,-4.844314575E1,5.000123944E1
1.077940583E0,-1.202082062E1,-4.849464417E0,-4.850739288E1,5.020940746E1
1.087996583E0,-1.251948547E1,-6.030284882E0,-4.826477051E1,5.022539123E1
1.098052583E0,-1.289495850E1,-7.406192780E0,-4.819436646E1,5.043638175E1
1.108108583E0,-1.329953003E1,-8.852394104E0,-4.779332733E1,5.039290146E1
1.118164583E0,-1.359954071E1,-1.008760834E1,-4.754046631E1,5.046586258E1
1.128220583E0,-1.349209595E1,-1.122111893E1,-4.725665283E1,5.040973517E1
1.138276583E0,-1.363039398E1,-1.216696548E1,-4.689225769E1,5.032600243E1
1.148332583E0,-1.366921234E1,-1.275492096E1,-4.679469299E1,5.039125586E1
1.158388583E0,-1.357869720E1,-1.332487106E1,-4.655287933E1,5.029019567E1
1.168444583E0,-1.343597412E1,-1.372674561E1,-4.635665131E1,5.017856181E1
1.178500958E0,-1.328089905E1,-1.417227173E1,-4.627130890E1,5.018236336E1
1.188556958E0,-1.312851715E1,-1.457227707E1,-4.599697113E1,5.000430556E1
1.198612958E0,-1.286718750E1,-1.503670120E1,-4.624015808E1,5.029730725E1
1.208669958E0,-1.278976440E1,-1.530165100E1,-4.622522736E1,5.034372097E1
1.218725958E0,-1.265530396E1,-1.595739746E1,-4.593728638E1,5.024967196E1
1.228781958E0,-1.254495239E1,-1.671879959E1,-4.580327606E1,5.034713684E1
1.238837958E0,-1.257357788E1,-1.766743851E1,-4.539381409E1,5.030737124E1
1.248893958E0,-1.253379822E1,-1.871072006E1,-4.472203827E1,5.007242604E1
1.258949958E0,-1.262718964E1,-2.005570221E1,-4.412995148E1,5.009121407E1
1.269005958E0,-1.255175781E1,-2.143061066E1,-4.359925842E1,5.017681768E1
1.279061958E0,-1.228922272E1,-2.321498871E1,-4.306451416E1,5.044316679E1
1.289117958E0,-1.192105103E1,-2.464771652E1,-4.217527008E1,5.028294734E1
1.299173958E0,-1.147641754E1,-2.642521286E1,-4.124768066E1,5.031273392E1
1.309229958E0,-1.094534302E1,-2.817585754E1,-4.041007996E1,5.046438392E1
1.319285958E0,-1.024810028E1,-3.020095062E1,-3.956491852E1,5.081834074E1
1.329341958E0,-9.321510315E0,-3.190155029E1,-3.782963562E1,5.035554385E1
1.339397958E0,-8.525932312E0,-3.393371582E1,-3.665916443E1,5.067625606E1
1.349453958E0,-7.430389404E0,-3.582610321E1,-3.497846985E1,5.061831399E1
1.359509958E0,-6.098373413E0,-3.774729919E1,-3.320549011E1,5.064240642E1
1.369565958E0,-4.516815186E0,-3.958232880E1,-3.127037048E1,5.064581367E1
1.379621958E0,-2.680480957E0,-4.123836517E1,-2.941483307E1,5.072494598E1
1.389677958E0,-6.302108765E-1,-4.279795837E1,-2.726065063E1,5.074648244E1
1.399733958E0,1.645751953E0,-4.412443542E1,-2.521906281E1,5.084953716E1
1.409789958E0,3.825790405E0,-4.521754456E1,-2.304607391E1,5.089582037E1
1.419845958E0,6.069252014E0,-4.617719269E1,-2.076306152E1,5.099287860E1
1.429901958E0,8.186531067E0,-4.678810120E1,-1.835814667E1,5.092315047E1
1.439957958E0,1.015528107E1,-4.727375031E1,-1.595378113E1,5.091620895E1
1.450013958E0,1.247661591E1,-4.762023926E1,-1.350084686E1,5.104533277E1
1.460069958E0,1.480136871E1,-4.764450836E1,-1.113538361E1,5.111825956E1
1.470125958E0,1.708632660E1,-4.735571289E1,-8.599792480E0,5.107310966E1
1.480181958E0,1.959545135E1,-4.687196350E1,-6.036567688E0,5.116055928E1
1.490237958E0,2.199729156E1,-4.619581604E1,-3.899574280E0,5.131413972E1
1.500293958E0,2.430084991E1,-4.523828888E1,-1.787933350E0,5.138317617E1
1.510349958E0,2.639937592E1,-4.390361023E1,1.775283813E-1,5.122973313E1
1.520405958E0,2.846163177E1,-4.272148132E1,2.290725708E0,5.138518146E1
1.530461958E0,3.036618805E1,-4.116259003E1,4.604835510E0,5.135823891E1
1.540517958E0,3.206873322E1,-3.942012787E1,6.584503174E0,5.124164140E1
1.550573958E0,3.386066437E1,-3.770318604E1,8.341133118E0,5.135805030E1
1.560629958E0,3.544358063E1,-3.585837555E1,9.981437683E0,5.139746689E1
1.570685958E0,3.679822540E1,-3.397566986E1,1.144670868E1,5.137589585E1
1.580741958E0,3.808266449E1,-3.205290985E1,1.322322845E1,5.150273911E1
1.590797958E0,3.914900970E1,-2.995954132E1,1.458252716E1,5.140884336E1
1.600853958E0,4.018024445E1,-2.792092133E1,1.577303314E1,5.140835016E1
1.610909958E0,4.111505890E1,-2.582871246E1,1.667920685E1,5.133971559E1
1.620965958E0,4.183072662E1,-2.370368958E1,1.772583771E1,5.124334017E1
1.631021958E0,4.275345612E1,-2.161936951E1,1.879824066E1,5.146483265E1
1.641077958E0,4.332076263E1,-1.940975571E1,1.962844086E1,5.136830523E1
1.651133958E0,4.377748871E1,-1.732910538E1,2.048001862E1,5.134391467E1
1.661189958E0,4.408368683E1,-1.513868713E1,2.118564606E1,5.119944230E1
1.671245958E0,4.432059479E1,-1.323084641E1,2.182779694E1,5.114511842E1
1.681301958E0,4.460158539E1,-1.143801880E1,2.238884735E1,5.119951346E1
1.691357958E0,4.455142975E1,-9.555328369E0,2.331920624E1,5.118514992E1
1.701413958E0,4.443137360E1,-7.686717987E0,2.410758209E1,5.113128306E1
1.711469958E0,4.433525848E1,-5.786193848E0,2.461283112E1,5.103809009E1
1.721525958E0,4.429706573E1,-3.790424347E0,2.504070282E1,5.102581844E1
1.731581958E0,4.415207672E1,-1.771377563E0,2.538426971E1,5.095983523E1
1.741637958E0,4.391616058E1,1.273078918E-1,2.587406158E1,5.097168263E1
1.751693958E0,4.378987885E1,2.146369934E0,2.613579559E1,5.104155370E1
1.761749958E0,4.342226410E1,3.864028931E0,2.659928131E1,5.106804779E1
1.771805958E0,4.307674408E1,5.549533844E0,2.655614471E1,5.090807430E1
1.781861958E0,4.271781158E1,7.066843033E0,2.678836823E1,5.091530584E1
1.791917958E0,4.233232880E1,8.565132141E0,2.732950592E1,5.111056098E1
1.801973958E0,4.158501434E1,9.921068192E0,2.772881317E1,5.095712013E1
1.812029958E0,4.090532684E1,1.136474037E1,2.823282623E1,5.098524850E1
1.822085958E0,4.018299103E1,1.282181168E1,2.858762360E1,5.095413472E1
1.832141958E0,3.951569366E1,1.440403748E1,2.903752899E1,5.110914235E1
1.842197958E0,3.848724365E1,1.582796860E1,2.906774902E1,5.076146715E1
1.852253958E0,3.767216492E1,1.739351273E1,2.921534729E1,5.074704732E1
1.862309958E0,3.674540710E1,1.855094528E1,2.949757385E1,5.064059021E1
1.872365958E0,3.594324493E1,1.979817963E1,3.002082825E1,5.084422191E1
1.882421958E0,3.493201447E1,2.076095963E1,3.034704590E1,5.071692295E1
1.892477958E0,3.401773834E1,2.168663788E1,3.089207458E1,5.081178069E1
1.902533958E0,3.291452789E1,2.262219620E1,3.101686096E1,5.056852352E1
1.912589958E0,3.195107269E1,2.360263443E1,3.166525269E1,5.080003569E1
1.922645958E0,3.076514435E1,2.461563492E1,3.195860291E1,5.073239487E1
1.932701958E0,2.963729095E1,2.578247833E1,3.243988037E1,5.094556941E1
1.942757958E0,2.827243805E1,2.680972672E1,3.256202698E1,5.077772938E1
1.952813958E0,2.710845184E1,2.765185547E1,3.313116455E1,5.096241102E1
1.962869958E0,2.577844238E1,2.817039490E1,3.360555267E1,5.086681050E1
1.972925958E0,2.470822144E1,2.870482635E1,3.375730133E1,5.073478743E1
1.982981958E0,2.361891174E1,2.894508743E1,3.423352814E1,5.067154554E1
1.993038958E0,2.255351257E1,2.931027412E1,3.468305206E1,5.070174749E1
2.003094958E0,2.142127228E1,2.964319611E1,3.519528961E1,5.075724965E1
2.013150958E0,2.044899750E1,2.969679642E1,3.574068451E1,5.076866893E1
2.023206958E0,1.913021088E1,2.985841370E1,3.662166595E1,5.097682075E1
2.033262958E0,1.796280670E1,2.996596527E1,3.721991730E1,5.104844506E1
2.043318958E0,1.697411346E1,2.965504837E1,3.795154572E1,5.106723259E1
2.053374958E0,1.579654694E1,2.925046349E1,3.859035492E1,5.093462479E1
2.063430958E0,1.470531464E1,2.875691223E1,3.926479340E1,5.084220963E1
2.073486958E0,1.374811554E1,2.793196487E1,4.021987152E1,5.086102051E1
2.083542958E0,1.284017181E1,2.702920723E1,4.137290192E1,5.106040608E1
2.093598958E0,1.203862762E1,2.585350800E1,4.218384552E1,5.091963525E1
2.103654958E0,1.120282745E1,2.457843399E1,4.315259552E1,5.090922569E1
2.113710958E0,1.039237213E1,2.329564667E1,4.415541840E1,5.099401461E1
