"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.137094125E1,-1.962426758E1,-1.942367172E1,-4.246300507E1,5.065074235E1
1.138099625E1,-1.947998810E1,-1.777491760E1,-4.339949799E1,5.078320645E1
1.139105125E1,-1.949304199E1,-1.593672562E1,-4.395847321E1,5.065871372E1
1.140110625E1,-1.959922791E1,-1.418071747E1,-4.449884033E1,5.064947456E1
1.141116125E1,-1.970472717E1,-1.227057266E1,-4.488858795E1,5.053541881E1
1.142121625E1,-2.003375244E1,-1.056500626E1,-4.507304382E1,5.044353153E1
1.143127125E1,-2.037532806E1,-8.627265930E0,-4.538207245E1,5.048877312E1
1.144132625E1,-2.094581604E1,-6.722839355E0,-4.556373596E1,5.059622331E1
1.145138125E1,-2.147888947E1,-4.886032104E0,-4.553139496E1,5.057987672E1
1.146143625E1,-2.193254852E1,-3.020408630E0,-4.548451233E1,5.058656358E1
1.147149125E1,-2.235588074E1,-1.315452576E0,-4.534826660E1,5.057648765E1
1.148154625E1,-2.278006744E1,2.751045227E-1,-4.508309937E1,5.051230547E1
1.149160125E1,-2.317138672E1,1.934402466E0,-4.470764923E1,5.039274725E1
1.150165625E1,-2.350001526E1,3.626310349E0,-4.428754425E1,5.026716045E1
1.151171125E1,-2.383788300E1,5.124767303E0,-4.411422729E1,5.040409661E1
1.152176625E1,-2.429232788E1,6.738388062E0,-4.399627686E1,5.070695657E1
1.153182125E1,-2.473925781E1,8.191715240E0,-4.315554047E1,5.041364645E1
1.154187625E1,-2.523912811E1,9.755477905E0,-4.268647766E1,5.054026427E1
1.155193125E1,-2.605826569E1,1.118006325E1,-4.173076630E1,5.045278863E1
1.156198625E1,-2.672575378E1,1.272638893E1,-4.106919098E1,5.062514532E1
1.157204125E1,-2.740183258E1,1.425115585E1,-4.038800049E1,5.084433553E1
1.158209625E1,-2.792892456E1,1.572423363E1,-3.900892639E1,5.048735177E1
1.159215125E1,-2.846967316E1,1.691059494E1,-3.804586792E1,5.043786848E1
1.160220625E1,-2.899858856E1,1.797921371E1,-3.709396362E1,5.039972621E1
1.161226125E1,-2.958559418E1,1.890532303E1,-3.603473663E1,5.031123996E1
1.162231625E1,-2.996686554E1,1.976414108E1,-3.536283875E1,5.039012470E1
1.163237125E1,-3.042609406E1,2.042100906E1,-3.462854767E1,5.041727010E1
1.164242625E1,-3.096685028E1,2.096013069E1,-3.413388824E1,5.062998342E1
1.165248125E1,-3.150824738E1,2.128446007E1,-3.357780457E1,5.072737774E1
1.166253625E1,-3.204069519E1,2.146861458E1,-3.291821289E1,5.070617615E1
1.167259125E1,-3.266854858E1,2.155167770E1,-3.214981079E1,5.064898037E1
1.168264625E1,-3.309088135E1,2.151452827E1,-3.188562012E1,5.074026139E1
1.169270125E1,-3.356947327E1,2.138541794E1,-3.115574646E1,5.054627754E1
1.170275625E1,-3.402952576E1,2.116136551E1,-3.090192413E1,5.060376398E1
1.171281125E1,-3.462260437E1,2.125284386E1,-3.028163147E1,5.066937250E1
1.172286625E1,-3.516095734E1,2.134494400E1,-2.969955444E1,5.073423981E1
1.173292125E1,-3.566813660E1,2.137784767E1,-2.891496277E1,5.064882438E1
1.174297625E1,-3.615574646E1,2.147647095E1,-2.854438019E1,5.082576558E1
1.175303125E1,-3.669668579E1,2.162753296E1,-2.778942871E1,5.085911205E1
1.176308625E1,-3.710819244E1,2.166046143E1,-2.695711517E1,5.072356054E1
1.177314125E1,-3.746810150E1,2.185808945E1,-2.620241547E1,5.067742378E1
1.178319625E1,-3.794126892E1,2.188931656E1,-2.530649567E1,5.058755568E1
1.179325125E1,-3.838082886E1,2.224734116E1,-2.439185333E1,5.062602810E1
1.180330625E1,-3.876091003E1,2.260589600E1,-2.348975372E1,5.064783520E1
1.181336125E1,-3.928070068E1,2.282960320E1,-2.251480103E1,5.070582307E1
1.182341625E1,-3.983007812E1,2.303170776E1,-2.162873077E1,5.083991228E1
1.183347125E1,-4.027232361E1,2.341037750E1,-2.056101227E1,5.091817995E1
1.184352625E1,-4.072382355E1,2.362554169E1,-1.939886475E1,5.092064393E1
1.185358125E1,-4.072382355E1,2.362554169E1,-1.939886475E1,5.092064393E1
1.186363625E1,-4.092195129E1,2.400905228E1,-1.786820984E1,5.069826044E1
1.187369125E1,-4.124210358E1,2.437050629E1,-1.691927338E1,5.080447319E1
1.188374625E1,-4.158728790E1,2.489707184E1,-1.561209106E1,5.092253027E1
1.189380125E1,-4.188125610E1,2.520810127E1,-1.428763580E1,5.092764003E1
1.190385625E1,-4.212103271E1,2.557616043E1,-1.271597290E1,5.089221302E1
1.191391125E1,-4.226094055E1,2.593933868E1,-1.158341980E1,5.092162607E1
1.192396625E1,-4.228755188E1,2.621170425E1,-1.012679291E1,5.077245728E1
1.193402125E1,-4.258178711E1,2.649356842E1,-8.791778564E0,5.091574542E1
1.194407625E1,-4.263925171E1,2.664460182E1,-7.528953552E0,5.084019801E1
1.195413125E1,-4.302243042E1,2.665338898E1,-6.499954224E0,5.102530811E1
1.196418625E1,-4.324980164E1,2.636334991E1,-5.362960815E0,5.093459442E1
1.197424125E1,-4.335066986E1,2.601923370E1,-4.399147034E0,5.075070043E1
1.198429625E1,-4.390251923E1,2.565799141E1,-3.339042664E0,5.095991487E1
1.199435125E1,-4.433396149E1,2.519902039E1,-2.269721985E0,5.104549351E1
1.200440625E1,-4.481166840E1,2.483291435E1,-1.280517578E0,5.124840471E1
1.201446125E1,-4.507873535E1,2.418461990E1,-3.063278198E-1,5.115742427E1
1.202451625E1,-4.540122223E1,2.365971756E1,7.570419312E-1,5.120181957E1
1.203457125E1,-4.569199371E1,2.311294937E1,1.991928101E0,5.124387276E1
1.204462625E1,-4.591101074E1,2.254975128E1,3.120895386E0,5.124502101E1
1.205468125E1,-4.601448822E1,2.193580246E1,3.770683289E0,5.111487658E1
1.206473625E1,-4.624437714E1,2.116103745E1,4.431526184E0,5.104870563E1
1.207479125E1,-4.653031158E1,2.017702484E1,5.394058228E0,5.100272632E1
1.208484625E1,-4.684255219E1,1.916358376E1,6.342781067E0,5.100684767E1
1.209490125E1,-4.716533661E1,1.790788269E1,7.048316956E0,5.094055371E1
1.210495625E1,-4.752103424E1,1.669244766E1,7.654548645E0,5.094584006E1
1.211501125E1,-4.777502441E1,1.569142151E1,8.447090149E0,5.099045988E1
1.212506625E1,-4.816354370E1,1.458559418E1,9.104972839E0,5.114065926E1
1.213512125E1,-4.825424194E1,1.351588058E1,9.939659119E0,5.108764740E1
1.214517625E1,-4.836106873E1,1.259652138E1,1.062563324E1,5.109177430E1
1.215523125E1,-4.828100586E1,1.168437958E1,1.127944183E1,5.093923891E1
1.216528625E1,-4.847606659E1,1.079656029E1,1.202741241E1,5.109944614E1
1.217534125E1,-4.850480652E1,9.689210892E0,1.269884491E1,5.106718834E1
1.218539625E1,-4.854678345E1,8.547632217E0,1.332729340E1,5.106338168E1
1.219545125E1,-4.854545593E1,7.147916794E0,1.376746368E1,5.096368376E1
1.220550625E1,-4.873452759E1,5.662027359E0,1.407236481E1,5.104061309E1
1.221556138E1,-4.881732178E1,4.116725922E0,1.432810211E1,5.104285305E1
1.222561637E1,-4.884980011E1,2.278297424E0,1.449100494E1,5.100473345E1
1.223567138E1,-4.875724030E1,5.333099365E-1,1.481626129E1,5.096150017E1
1.224572638E1,-4.886544800E1,-1.396785736E0,1.480721283E1,5.107872914E1
1.225578137E1,-4.854004669E1,-3.659656525E0,1.490699005E1,5.090920910E1
1.226583638E1,-4.850251007E1,-6.040664673E0,1.505754852E1,5.114404052E1
1.227589138E1,-4.803595734E1,-8.504890442E0,1.477553558E1,5.097158827E1
1.228594637E1,-4.755281830E1,-1.107091141E1,1.468537140E1,5.098525023E1
1.229600138E1,-4.709603882E1,-1.368378830E1,1.424365997E1,5.107019467E1
1.230605638E1,-4.634277344E1,-1.636880493E1,1.370107269E1,5.102264025E1
1.231611137E1,-4.538601685E1,-1.905422974E1,1.324935150E1,5.097547951E1
1.232616638E1,-4.439260101E1,-2.167404175E1,1.267661285E1,5.100160413E1
1.233622038E1,-4.302765656E1,-2.430820847E1,1.200934601E1,5.085757189E1
1.234627537E1,-4.176856995E1,-2.668814468E1,1.134354401E1,5.084826932E1
1.235633038E1,-4.048664856E1,-2.891921997E1,1.045827484E1,5.084157263E1
1.236638538E1,-3.908708954E1,-3.117806244E1,9.777854919E0,5.094583980E1
1.237644037E1,-3.788516998E1,-3.297244263E1,8.769752502E0,5.098408219E1
1.238649538E1,-3.622849274E1,-3.485742188E1,7.926559448E0,5.089571584E1
1.239655038E1,-3.474359894E1,-3.647268677E1,7.136245728E0,5.087534324E1
1.240660537E1,-3.328023529E1,-3.804125214E1,6.273437500E0,5.093198350E1
1.241666038E1,-3.162327576E1,-3.969985962E1,5.418952942E0,5.104385834E1
1.242671538E1,-2.972991180E1,-4.121591949E1,4.431602478E0,5.101233945E1
1.243677038E1,-2.790811157E1,-4.271424866E1,3.480751038E0,5.114181614E1
1.244682538E1,-2.589628601E1,-4.408029175E1,2.561645508E0,5.118839495E1
1.245688038E1,-2.357763672E1,-4.550652313E1,1.592247009E0,5.127654290E1
1.246693538E1,-2.111272430E1,-4.664244843E1,5.559921265E-1,5.120131102E1
1.247699038E1,-1.845513153E1,-4.785278320E1,-4.844436646E-1,5.129050035E1
1.248704538E1,-1.578217316E1,-4.884967804E1,-1.231636047E0,5.135060819E1
1.249710038E1,-1.279884338E1,-4.985073853E1,-1.857635498E0,5.150104206E1
1.250715537E1,-1.016845703E1,-5.043611145E1,-2.611160278E0,5.151715263E1
1.251721038E1,-7.259361267E0,-5.101394653E1,-2.898399353E0,5.160931879E1
1.252726538E1,-4.194969177E0,-5.141222382E1,-3.427169800E0,5.169680858E1
1.253732037E1,-1.277137756E0,-5.155506897E1,-3.789749146E0,5.170994504E1
1.254737538E1,1.850959778E0,-5.163497162E1,-3.981185913E0,5.182129087E1
1.255743038E1,4.915252686E0,-5.125011444E1,-4.227073669E0,5.165851422E1
1.256748537E1,8.201469421E0,-5.088888550E1,-4.204414368E0,5.171672716E1
1.257754038E1,1.163916779E1,-5.038731384E1,-4.204193115E0,5.188474595E1
1.258759538E1,1.471334076E1,-4.945343781E1,-3.785949707E0,5.173449838E1
1.259765037E1,1.791536713E1,-4.845636749E1,-3.471969604E0,5.177870704E1
1.260770538E1,2.117774200E1,-4.711820984E1,-2.928161621E0,5.174163300E1
1.261776038E1,2.420621490E1,-4.561801910E1,-2.686576843E0,5.171230223E1
1.262781537E1,2.698000336E1,-4.398021698E1,-2.123741150E0,5.164000720E1
1.263787038E1,2.976364899E1,-4.232341766E1,-1.430015564E0,5.176090637E1
1.264792538E1,3.231916046E1,-4.045783234E1,-1.083335876E0,5.179322298E1
1.265798037E1,3.489543915E1,-3.817850494E1,-4.298095703E-1,5.172499057E1
1.266803538E1,3.707601166E1,-3.585848236E1,2.522277832E-1,5.158027740E1
1.267809038E1,3.924492645E1,-3.345895386E1,8.706893921E-1,5.157929764E1
1.268814537E1,4.118152618E1,-3.088079071E1,1.681358337E0,5.150114853E1
1.269820038E1,4.293567657E1,-2.818971634E1,2.665786743E0,5.143188553E1
1.270825538E1,4.449544525E1,-2.541326904E1,3.570938110E0,5.136565478E1
1.271831037E1,4.586174774E1,-2.251523209E1,4.677177429E0,5.130410871E1
1.272836538E1,4.681755829E1,-1.952985382E1,5.847450256E0,5.106360376E1
1.273842038E1,4.782234955E1,-1.663267517E1,6.904235840E0,5.110079718E1
1.274847538E1,4.841800690E1,-1.364184189E1,8.278060913E0,5.097969728E1
1.275853038E1,4.876375580E1,-1.064373016E1,9.623588562E0,5.083115509E1
1.276858538E1,4.921193695E1,-7.867271423E0,1.105692291E1,5.104864584E1
1.277864038E1,4.918123627E1,-5.004474640E0,1.248162079E1,5.098656318E1
1.278869538E1,4.900595856E1,-2.384441376E0,1.380982208E1,5.097039063E1
1.279875038E1,4.860135651E1,1.251602173E-1,1.519944000E1,5.092278955E1
1.280880538E1,4.821219635E1,2.287357330E0,1.651715851E1,5.101435490E1
1.281886037E1,4.749120331E1,4.346073151E0,1.770340729E1,5.086957217E1
1.282891538E1,4.677811432E1,5.653068542E0,1.886890411E1,5.075612973E1
1.283897038E1,4.616434479E1,6.951776505E0,2.026831818E1,5.089478016E1
1.284902537E1,4.549761200E1,7.815557480E0,2.119275665E1,5.079614721E1
1.285908038E1,4.483129120E1,8.451469421E0,2.233342743E1,5.079423182E1
1.286913538E1,4.416701508E1,8.811796188E0,2.367838287E1,5.088259809E1
1.287919037E1,4.336191559E1,9.059530258E0,2.497063446E1,5.085138540E1
1.288924538E1,4.271930695E1,9.042404175E0,2.630431366E1,5.097667286E1
1.289930038E1,4.214722443E1,9.063543320E0,2.775209808E1,5.127099855E1
1.290935537E1,4.117101288E1,9.027139664E0,2.892836761E1,5.112134588E1
1.291941038E1,4.018880463E1,8.922103882E0,3.007215118E1,5.098115565E1
1.292946538E1,3.939316559E1,8.957597733E0,3.126111603E1,5.108147832E1
1.293952037E1,3.864597321E1,8.966749191E0,3.223848724E1,5.111979945E1
1.294957538E1,3.773969269E1,8.937194824E0,3.313155365E1,5.100840816E1
1.295963038E1,3.701554108E1,9.020555496E0,3.412883759E1,5.114976303E1
1.296968537E1,3.609372711E1,8.909511566E0,3.517249298E1,5.117851889E1
1.297974038E1,3.533475494E1,8.998474121E0,3.591156769E1,5.117771133E1
1.298979538E1,3.443973541E1,8.871984482E0,3.658376312E1,5.102136031E1
1.299985037E1,3.364756012E1,8.987083435E0,3.759935760E1,5.125073329E1
1.300990538E1,3.260483551E1,8.847730637E0,3.852175140E1,5.123751523E1
1.301996038E1,3.142395782E1,9.039979935E0,3.963440704E1,5.138163664E1
1.303001537E1,3.004628754E1,8.962360382E0,4.064937592E1,5.133687817E1
1.304007038E1,3.004628754E1,8.962360382E0,4.064937592E1,5.133687817E1
1.305012538E1,2.860752106E1,9.075910568E0,4.164542389E1,5.133326158E1
1.306018038E1,2.711193085E1,9.013357162E0,4.279207611E1,5.145346616E1
1.307023538E1,2.572231293E1,9.183702469E0,4.336733246E1,5.125137362E1
1.308029038E1,2.426291656E1,9.149736404E0,4.441912079E1,5.143408489E1
1.309034538E1,2.309436798E1,9.116380692E0,4.505185699E1,5.144052924E1
1.310040038E1,2.170983124E1,9.252506256E0,4.569181061E1,5.142632790E1
1.311045538E1,2.040602875E1,9.246438980E0,4.633953094E1,5.147091189E1
1.312051038E1,1.912918854E1,9.327707291E0,4.686916351E1,5.147475562E1
1.313056537E1,1.778855133E1,9.301027298E0,4.734389496E1,5.142359436E1
1.314062038E1,1.626245880E1,9.244169235E0,4.780918121E1,5.133848497E1
1.315067538E1,1.470742035E1,9.202816010E0,4.833963776E1,5.135874428E1
1.316073037E1,1.310105133E1,9.259881973E0,4.896981049E1,5.153081893E1
1.317078538E1,1.157439423E1,9.216587067E0,4.934809113E1,5.151840619E1
1.318083938E1,1.026342010E1,9.056058884E0,4.969907379E1,5.154947071E1
1.319089437E1,8.890785217E0,8.805849075E0,5.002416229E1,5.156554909E1
1.320094938E1,7.793022156E0,8.549119949E0,5.017847443E1,5.149463993E1
1.321100438E1,6.693435669E0,8.222921371E0,5.030377960E1,5.140903383E1
1.322105887E1,5.520027161E0,7.998359680E0,5.061029816E1,5.153490795E1
1.323111388E1,4.479362488E0,8.120914459E0,5.069330597E1,5.153469909E1
1.324116888E1,3.369674683E0,8.254615784E0,5.065959930E1,5.143819972E1
1.325122387E1,2.242202759E0,8.243831635E0,5.071585846E1,5.143040475E1
1.326127888E1,1.172592163E0,8.267330170E0,5.070070648E1,5.138370713E1
1.327133388E1,1.099395752E-2,7.972606659E0,5.094722748E1,5.156726254E1
1.328138887E1,-1.229049683E0,7.494155884E0,5.075295258E1,5.131798058E1
1.329144388E1,-2.208679199E0,6.862016678E0,5.063227081E1,5.114286250E1
1.330149888E1,-3.350135803E0,6.279586792E0,5.092108917E1,5.141608642E1
1.331155387E1,-4.397293091E0,5.594625473E0,5.068796539E1,5.118501594E1
1.332160888E1,-5.135986328E0,4.919101715E0,5.081130219E1,5.130657216E1
1.333166388E1,-6.041442871E0,4.186826706E0,5.092711639E1,5.145483198E1
1.334171887E1,-6.910270691E0,3.698287964E0,5.061505890E1,5.121829129E1
1.335177388E1,-7.796287537E0,3.198593140E0,5.066486359E1,5.136089465E1
1.336182888E1,-8.760520935E0,2.765014648E0,5.054177094E1,5.136986123E1
1.337188387E1,-9.567214966E0,2.159236908E0,5.044091034E1,5.138559469E1
1.338193888E1,-1.033331299E1,1.511337280E0,5.022940826E1,5.130355692E1
1.339199388E1,-1.109815979E1,8.114624023E-1,5.002181244E1,5.124460305E1
1.340204887E1,-1.185854340E1,1.411705017E-1,4.992865753E1,5.131779247E1
1.341210388E1,-1.243672180E1,-7.875633240E-1,4.980355072E1,5.133893230E1
1.342215888E1,-1.305485535E1,-1.711097717E0,4.971280670E1,5.142684371E1
1.343221387E1,-1.355789948E1,-2.862308502E0,4.932137299E1,5.123092114E1
1.344226888E1,-1.401723480E1,-4.110305786E0,4.911415863E1,5.124039484E1
1.345232388E1,-1.432102966E1,-5.258674622E0,4.872805023E1,5.106043898E1
1.346237888E1,-1.484683990E1,-6.504985809E0,4.838759613E1,5.103041206E1
1.347243388E1,-1.529599762E1,-7.975475311E0,4.816603851E1,5.116192936E1
1.348248888E1,-1.590100861E1,-9.447166443E0,4.774077606E1,5.119836645E1
1.349254388E1,-1.639835358E1,-1.086193466E1,4.717829132E1,5.111436977E1
1.350259888E1,-1.701994324E1,-1.250319672E1,4.689281464E1,5.142902352E1
1.351265388E1,-1.761955261E1,-1.415545273E1,4.611664581E1,5.135728281E1
1.352270888E1,-1.816971588E1,-1.611824417E1,4.525147247E1,5.135788286E1
1.353276387E1,-1.888922119E1,-1.813227081E1,4.415131378E1,5.133147602E1
1.354281888E1,-1.924843597E1,-2.024214554E1,4.301036835E1,5.128487622E1
1.355287388E1,-1.974916077E1,-2.238592911E1,4.164142609E1,5.123638882E1
1.356292887E1,-2.016987610E1,-2.476398087E1,4.002123260E1,5.120329784E1
1.357298388E1,-2.083094025E1,-2.706013107E1,3.825777435E1,5.128192726E1
1.358303888E1,-2.149068451E1,-2.926799774E1,3.595159149E1,5.109777043E1
1.359309387E1,-2.251992798E1,-3.152838135E1,3.327648163E1,5.107357650E1
1.360314888E1,-2.382697296E1,-3.332730103E1,3.057035065E1,5.111731578E1
1.361320388E1,-2.512991333E1,-3.483052826E1,2.785678864E1,5.119256700E1
1.362325887E1,-2.659710693E1,-3.610038757E1,2.483985138E1,5.126072860E1
1.363331388E1,-2.775817108E1,-3.718248749E1,2.161837006E1,5.118991465E1
1.364336888E1,-2.884708405E1,-3.797965240E1,1.849338531E1,5.115284503E1
1.365342387E1,-2.948506165E1,-3.863565063E1,1.526105499E1,5.094096740E1
1.366347888E1,-3.008222961E1,-3.919645691E1,1.249285126E1,5.096443962E1
1.367353388E1,-3.036605072E1,-3.975493622E1,9.620857239E0,5.094225048E1
1.368358787E1,-3.029119110E1,-4.050851440E1,6.669708252E0,5.101941793E1
1.369364288E1,-3.002828217E1,-4.106438446E1,3.483741760E0,5.099135081E1
1.370369788E1,-2.948412323E1,-4.159391022E1,8.113861084E-1,5.099044261E1
1.371375287E1,-2.904881287E1,-4.202770996E1,-1.751846313E0,5.111977014E1
1.372380788E1,-2.848670197E1,-4.226757050E1,-4.430191040E0,5.116313416E1
1.373386288E1,-2.765628052E1,-4.229154205E1,-6.893020630E0,5.099958936E1
1.374391787E1,-2.692861176E1,-4.242026520E1,-9.463951111E0,5.112920302E1
1.375397288E1,-2.606233215E1,-4.218437195E1,-1.208585358E1,5.103757685E1
1.376402788E1,-2.520439148E1,-4.206957245E1,-1.459477234E1,5.116754494E1
1.377408287E1,-2.437136841E1,-4.158311462E1,-1.682952881E1,5.105244421E1
1.378413788E1,-2.354854584E1,-4.087781525E1,-1.928842926E1,5.096639377E1
1.379419288E1,-2.261814117E1,-4.027809143E1,-2.184285736E1,5.109809563E1
1.380424787E1,-2.199053955E1,-3.934396362E1,-2.387638855E1,5.100601174E1
1.381430288E1,-2.105981445E1,-3.840006256E1,-2.621941376E1,5.104447323E1
1.382435788E1,-2.016340637E1,-3.745854950E1,-2.846499634E1,5.118556343E1
1.383441288E1,-1.931359100E1,-3.634403992E1,-3.036294556E1,5.114501440E1
1.384446788E1,-1.827883911E1,-3.521669769E1,-3.221330261E1,5.110800936E1
1.385452288E1,-1.733934784E1,-3.378348541E1,-3.373079681E1,5.079117565E1
1.386457788E1,-1.647779083E1,-3.254701233E1,-3.536348724E1,5.080749780E1
1.387463288E1,-1.564344025E1,-3.120423126E1,-3.721343231E1,5.102216005E1
1.388468788E1,-1.486175537E1,-2.971147156E1,-3.865216827E1,5.096698370E1
1.389474288E1,-1.400924683E1,-2.832922745E1,-3.998792267E1,5.096899139E1
1.390479787E1,-1.343424225E1,-2.642360306E1,-4.107797241E1,5.065654430E1
1.391485288E1,-1.288160706E1,-2.456223297E1,-4.243003082E1,5.069069544E1
1.392490788E1,-1.259732819E1,-2.255937958E1,-4.348242188E1,5.058002863E1
1.393496287E1,-1.223950195E1,-2.070764542E1,-4.452806091E1,5.060988239E1
1.394501788E1,-1.176040649E1,-1.868658447E1,-4.565564728E1,5.071423596E1
1.395507288E1,-1.137474060E1,-1.648975754E1,-4.655796051E1,5.068471677E1
1.396512787E1,-1.097906494E1,-1.420341110E1,-4.719110870E1,5.049037032E1
1.397518288E1,-1.052257538E1,-1.195954895E1,-4.786166382E1,5.044298036E1
1.398523788E1,-1.012375641E1,-9.620738983E0,-4.852667236E1,5.049640574E1
1.399529287E1,-9.839897156E0,-7.118309021E0,-4.886199188E1,5.034866582E1
1.400534788E1,-9.730293274E0,-4.943187714E0,-4.917045593E1,5.036712667E1
1.401540288E1,-9.743019104E0,-2.704730988E0,-4.941026306E1,5.043427492E1
1.402545787E1,-1.004322052E1,-3.839836121E-1,-4.939347076E1,5.040564131E1
1.403551288E1,-1.015654755E1,1.791706085E0,-4.920878601E1,5.027793044E1
1.404556788E1,-1.043750000E1,4.199657440E0,-4.888885498E1,5.016670878E1
1.405562287E1,-1.095029449E1,6.743768692E0,-4.868743896E1,5.035726441E1
1.406567788E1,-1.137217712E1,9.410282135E0,-4.805978394E1,5.027546772E1
1.407573188E1,-1.185691833E1,1.212889099E1,-4.733033752E1,5.027780185E1
1.408578687E1,-1.246640778E1,1.474207497E1,-4.638296509E1,5.024061651E1
1.409584188E1,-1.312850952E1,1.724163818E1,-4.528682709E1,5.020486587E1
1.410589688E1,-1.364753723E1,1.953713608E1,-4.415248871E1,5.017367056E1
1.411595187E1,-1.433621216E1,2.144746399E1,-4.293141174E1,5.008619376E1
1.412600688E1,-1.515119171E1,2.332513046E1,-4.179319763E1,5.020250681E1
1.413606188E1,-1.600355530E1,2.505863190E1,-4.050117493E1,5.024334767E1
1.414611687E1,-1.662371826E1,2.654064178E1,-3.933557129E1,5.027962653E1
1.415617188E1,-1.758739471E1,2.807177353E1,-3.782814026E1,5.028229427E1
1.416622688E1,-1.849224091E1,2.937062073E1,-3.642145538E1,5.031022508E1
1.417628187E1,-1.923353577E1,3.076132393E1,-3.486532593E1,5.031678547E1
1.418633688E1,-2.022598267E1,3.205459976E1,-3.329230499E1,5.044764923E1
1.419639188E1,-2.106845093E1,3.318251038E1,-3.156884766E1,5.041379535E1
1.420644688E1,-2.191050720E1,3.431116486E1,-2.942066193E1,5.022849498E1
1.421650492E1,-2.285363007E1,3.538814545E1,-2.784986115E1,5.049974268E1
1.422655992E1,-2.285363007E1,3.538814545E1,-2.784986115E1,5.049974268E1
1.423661492E1,-2.367500305E1,3.608248901E1,-2.600153351E1,5.038384193E1
1.424666992E1,-2.461773682E1,3.684156036E1,-2.407785034E1,5.042892437E1
1.425672492E1,-2.540387726E1,3.762100601E1,-2.203378296E1,5.045973310E1
1.426677992E1,-2.621092987E1,3.812920380E1,-2.016657257E1,5.047315798E1
1.427683492E1,-2.715925598E1,3.863179779E1,-1.784355164E1,5.048200987E1
1.428688992E1,-2.803307343E1,3.896372223E1,-1.621503448E1,5.066509843E1
1.429694492E1,-2.881961060E1,3.921326065E1,-1.433199310E1,5.073121122E1
1.430699992E1,-2.969470978E1,3.924679565E1,-1.238973236E1,5.075029287E1
1.431705492E1,-3.038684082E1,3.908598709E1,-1.073885345E1,5.065962352E1
1.432710992E1,-3.122380066E1,3.907308578E1,-9.128059387E0,5.084243531E1
1.433716492E1,-3.197444153E1,3.876900864E1,-7.467300415E0,5.080513278E1
1.434721992E1,-3.267726135E1,3.857402420E1,-5.938194275E0,5.090207170E1
1.435727492E1,-3.338154602E1,3.820586395E1,-4.262504578E0,5.091350116E1
1.436732992E1,-3.413531494E1,3.772866058E1,-2.641143799E0,5.094749450E1
1.437738492E1,-3.464412689E1,3.726506805E1,-1.316299438E0,5.089826588E1
1.438743992E1,-3.527118683E1,3.670809174E1,3.329925537E-1,5.090826557E1
1.439749492E1,-3.571781158E1,3.620611954E1,1.939819336E0,5.089605147E1
1.440754992E1,-3.626464081E1,3.569168472E1,3.395568848E0,5.099559215E1
1.441760492E1,-3.677622986E1,3.501002884E1,4.977813721E0,5.101932802E1
1.442765992E1,-3.719554901E1,3.432653809E1,6.581169128E0,5.104049246E1
1.443771492E1,-3.728421021E1,3.369178009E1,8.229484558E0,5.092124107E1
1.444776892E1,-3.766946411E1,3.298623657E1,9.617347717E0,5.098601482E1
1.445782392E1,-3.805717468E1,3.238759613E1,1.074552155E1,5.111527327E1
1.446787892E1,-3.836169434E1,3.157642937E1,1.206227875E1,5.112914093E1
1.447793392E1,-3.856421661E1,3.069434738E1,1.312158966E1,5.100507700E1
1.448798892E1,-3.923276520E1,2.977249908E1,1.424297333E1,5.126864398E1
1.449804392E1,-3.969200134E1,2.863212776E1,1.489232635E1,5.115696526E1
1.450809892E1,-4.016085052E1,2.761924744E1,1.603839874E1,5.131224979E1
1.451815392E1,-4.048081970E1,2.644934273E1,1.676187897E1,5.117836536E1
1.452820892E1,-4.076609039E1,2.526019096E1,1.734903717E1,5.099941631E1
1.453826392E1,-4.121324158E1,2.407760239E1,1.812078094E1,5.105511649E1
1.454831892E1,-4.154107666E1,2.304856110E1,1.869908905E1,5.105441362E1
1.455837392E1,-4.173207092E1,2.200534058E1,1.922858429E1,5.094643472E1
1.456842892E1,-4.212953949E1,2.096031570E1,1.983254242E1,5.106429938E1
1.457848392E1,-4.245133209E1,1.969493675E1,2.017717743E1,5.096199191E1
1.458853892E1,-4.300576782E1,1.847932243E1,2.037628937E1,5.105070609E1
1.459859392E1,-4.330699921E1,1.720238686E1,2.052057648E1,5.091671978E1
1.460864892E1,-4.379307556E1,1.592131805E1,2.076483917E1,5.101470750E1
1.461870392E1,-4.420032501E1,1.459758949E1,2.097818756E1,5.105724928E1
1.462875892E1,-4.443677521E1,1.315513802E1,2.085796356E1,5.082065811E1
1.463881392E1,-4.484419250E1,1.164115906E1,2.055272675E1,5.068464030E1
1.464886892E1,-4.521451569E1,1.009599495E1,2.043703461E1,5.063550065E1
1.465892392E1,-4.582456970E1,8.613279343E0,1.980953217E1,5.066060929E1
1.466897892E1,-4.640099335E1,7.085178375E0,1.934552765E1,5.076909864E1
1.467903392E1,-4.694116211E1,5.416715622E0,1.854547882E1,5.076168135E1
1.468908892E1,-4.738260651E1,3.557947159E0,1.783921051E1,5.075438719E1
1.469914392E1,-4.772324371E1,1.519142151E0,1.710723114E1,5.071955383E1
1.470919892E1,-4.793199158E1,-6.228370667E-1,1.620693207E1,5.060166390E1
1.471925392E1,-4.823091125E1,-2.902305603E0,1.544586945E1,5.072690668E1
