"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.361122584E0,-1.041644287E1,-5.775238037E0,-5.051049805E1,5.189572304E1
1.371096584E0,-1.011505127E1,-5.506103516E0,-5.053817749E1,5.183376141E1
1.381070584E0,-9.638061523E0,-5.328170776E0,-5.039431763E1,5.158361060E1
1.391045583E0,-9.494567871E0,-5.362945557E0,-5.046194458E1,5.162669711E1
1.401019583E0,-9.120605469E0,-5.603134155E0,-5.078363037E1,5.189949586E1
1.410993584E0,-8.383361816E0,-6.003005981E0,-5.111889648E1,5.214842676E1
1.420967584E0,-8.296569824E0,-6.176849365E0,-5.130838013E1,5.234058091E1
1.430941584E0,-8.101501465E0,-6.061904907E0,-5.130825806E1,5.229644693E1
1.440915584E0,-7.796569824E0,-5.839385986E0,-5.108148193E1,5.200194925E1
1.450889584E0,-7.410583496E0,-6.057830811E0,-5.096322632E1,5.185426211E1
1.460863584E0,-6.957702637E0,-6.286102295E0,-5.144723511E1,5.229476750E1
1.470837583E0,-6.853698730E0,-6.238876343E0,-5.148324585E1,5.231081501E1
1.480811583E0,-6.439453125E0,-6.753967285E0,-5.152767944E1,5.236587037E1
1.490785583E0,-6.121093750E0,-6.836257935E0,-5.101669312E1,5.183536619E1
1.500760584E0,-6.046813965E0,-7.186660767E0,-5.135079956E1,5.220265001E1
1.510734584E0,-5.853454590E0,-7.735870361E0,-5.137335205E1,5.228123872E1
1.520708583E0,-5.484924316E0,-8.013046265E0,-5.107858276E1,5.199341230E1
1.530682583E0,-5.131286621E0,-8.123138428E0,-5.112319946E1,5.201823722E1
1.540656583E0,-4.575561523E0,-7.970016479E0,-5.110839844E1,5.192807831E1
1.550630583E0,-4.206481934E0,-7.889984131E0,-5.154629517E1,5.231602895E1
1.560604583E0,-3.792480469E0,-8.105133057E0,-5.126699829E1,5.204210991E1
1.570578584E0,-3.505187988E0,-8.041854858E0,-5.190682983E1,5.264291743E1
1.580552584E0,-3.033996582E0,-8.468444824E0,-5.171133423E1,5.248792033E1
1.590526584E0,-2.916076660E0,-8.830200195E0,-5.126376343E1,5.210037792E1
1.600500584E0,-2.710571289E0,-9.351531982E0,-5.089010620E1,5.181313787E1
1.610475583E0,-3.042175293E0,-1.004861450E1,-5.088427734E1,5.195612731E1
1.620449584E0,-2.794311523E0,-1.082247925E1,-5.110845947E1,5.231643015E1
1.630423584E0,-2.737426758E0,-1.110702515E1,-5.067303467E1,5.194820454E1
1.640397584E0,-2.652587891E0,-1.190936279E1,-5.041152954E1,5.186705559E1
1.650371584E0,-2.355773926E0,-1.285336304E1,-5.077566528E1,5.243020882E1
1.660345584E0,-2.171569824E0,-1.359753418E1,-5.058056641E1,5.242139210E1
1.670319584E0,-1.849426270E0,-1.459820557E1,-5.006210327E1,5.217990195E1
1.680293583E0,-1.563415527E0,-1.591653442E1,-4.965393066E1,5.216601544E1
