"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.040202750E0,-1.135925293E1,-3.226193237E1,-3.818527222E1,5.126382664E1
2.050176750E0,-1.050524902E1,-3.190136719E1,-3.846041870E1,5.106134832E1
2.060149750E0,-9.794067383E0,-3.161557007E1,-3.915618896E1,5.127060718E1
2.070123750E0,-9.087097168E0,-3.105538940E1,-3.975585938E1,5.125954448E1
2.080097750E0,-8.567565918E0,-3.030914307E1,-3.998162842E1,5.089772048E1
2.090071750E0,-7.597961426E0,-2.958859253E1,-4.051577759E1,5.074191620E1
2.100045750E0,-6.741638184E0,-2.880346680E1,-4.149194336E1,5.095753868E1
2.110019750E0,-6.141784668E0,-2.842071533E1,-4.229864502E1,5.132868544E1
2.119993750E0,-5.371887207E0,-2.743014526E1,-4.253027344E1,5.089296808E1
2.129966750E0,-4.376342773E0,-2.631237793E1,-4.300518799E1,5.060572895E1
2.139940750E0,-3.725158691E0,-2.532336426E1,-4.381680298E1,5.074506683E1
2.149914750E0,-2.775024414E0,-2.440325928E1,-4.451519775E1,5.084115120E1
2.159888750E0,-2.245178223E0,-2.328704834E1,-4.504129028E1,5.075475619E1
2.169862750E0,-1.600280762E0,-2.172189331E1,-4.577267456E1,5.069062323E1
2.179836750E0,-4.360351562E-1,-2.007446289E1,-4.654718018E1,5.069333457E1
2.189810750E0,7.086181641E-1,-1.863882446E1,-4.735879517E1,5.089954220E1
2.199783750E0,1.521057129E0,-1.703045654E1,-4.794622803E1,5.090374099E1
2.209757750E0,2.364807129E0,-1.556240845E1,-4.820135498E1,5.070652316E1
2.219731750E0,3.247680664E0,-1.418231201E1,-4.825363159E1,5.039938854E1
2.229705750E0,4.231628418E0,-1.285000610E1,-4.856964111E1,5.041864113E1
2.239679750E0,4.782226562E0,-1.146990967E1,-4.851959229E1,5.008572006E1
2.249653750E0,5.518676758E0,-1.000833130E1,-4.927194214E1,5.058010252E1
2.259627750E0,5.463684082E0,-8.773391724E0,-4.917126465E1,5.024577110E1
2.269600750E0,5.490173340E0,-7.560913086E0,-4.957348633E1,5.044640678E1
2.279574750E0,5.549438477E0,-6.525955200E0,-4.960662842E1,5.034085758E1
2.289548750E0,5.445190430E0,-5.898971558E0,-4.973385620E1,5.037761821E1
2.299522750E0,5.264282227E0,-5.206268311E0,-4.976177979E1,5.030956792E1
2.309496750E0,5.314392090E0,-4.739318848E0,-5.010488892E1,5.060833725E1
2.319470750E0,5.280700684E0,-4.198638916E0,-5.056210327E1,5.101020149E1
2.329444750E0,4.881896973E0,-4.134536743E0,-5.016461182E1,5.057089668E1
2.339417750E0,4.617919922E0,-3.671813965E0,-4.995770264E1,5.030486512E1
2.349391750E0,4.233642578E0,-3.321655273E0,-5.020251465E1,5.049009408E1
2.359365750E0,3.925842285E0,-2.714874268E0,-5.052526855E1,5.075022702E1
2.369339750E0,3.896484375E0,-2.494079590E0,-5.036322021E1,5.057526049E1
2.379313750E0,3.937927246E0,-2.594665527E0,-5.032986450E1,5.055031969E1
2.389287750E0,3.773010254E0,-2.714553833E0,-5.043576050E1,5.064948515E1
2.399261750E0,3.432495117E0,-2.925445557E0,-5.030239868E1,5.050417376E1
2.409234750E0,2.926574707E0,-3.033111572E0,-5.033377075E1,5.050993054E1
2.419208750E0,2.132263184E0,-3.671646118E0,-5.057015991E1,5.074808967E1
2.429182750E0,1.553283691E0,-4.213134766E0,-5.098348999E1,5.118085039E1
2.439156750E0,9.058227539E-1,-4.734878540E0,-5.090286255E1,5.113062688E1
2.449130750E0,2.099609375E-2,-5.199401855E0,-5.066348267E1,5.092958567E1
2.459104750E0,-5.230712891E-1,-5.988937378E0,-5.058505249E1,5.094102973E1
2.469078750E0,-1.062316895E0,-6.967636108E0,-5.029974365E1,5.079114767E1
2.479051750E0,-1.389526367E0,-7.923629761E0,-5.071862793E1,5.135264269E1
2.489025750E0,-2.012939453E0,-9.095947266E0,-5.076025391E1,5.160805711E1
2.498999750E0,-2.329772949E0,-9.952270508E0,-5.011285400E1,5.114463478E1
2.508973750E0,-2.863525391E0,-1.123672485E1,-4.988497925E1,5.121498724E1
2.518947750E0,-3.679260254E0,-1.227484131E1,-4.911248779E1,5.075672510E1
2.528921750E0,-4.790588379E0,-1.363433838E1,-4.899453735E1,5.108140181E1
2.538895750E0,-5.575073242E0,-1.520040894E1,-4.830197144E1,5.094324605E1
2.548868750E0,-6.564819336E0,-1.679559326E1,-4.778524780E1,5.107463865E1
2.558842750E0,-7.081604004E0,-1.895806885E1,-4.693490601E1,5.111206209E1
2.568816750E0,-7.396362305E0,-2.084136963E1,-4.616793823E1,5.119128230E1
2.578790750E0,-8.016967773E0,-2.278253174E1,-4.518713379E1,5.123663323E1
2.588764750E0,-8.339904785E0,-2.479034424E1,-4.403701782E1,5.121888439E1
2.598738750E0,-8.451843262E0,-2.646685791E1,-4.283837891E1,5.105932755E1
2.608712750E0,-8.924011230E0,-2.887002563E1,-4.132839966E1,5.119719694E1
2.618685750E0,-9.261901855E0,-3.127481079E1,-3.973025513E1,5.140418065E1
2.628659750E0,-9.974121094E0,-3.332986450E1,-3.748953247E1,5.114516599E1
2.638633750E0,-1.026141357E1,-3.555746460E1,-3.575888062E1,5.146190280E1
2.648607750E0,-1.072601318E1,-3.786865234E1,-3.313818359E1,5.145115549E1
2.658581750E0,-1.093121338E1,-4.009951782E1,-3.019137573E1,5.137102222E1
2.668555750E0,-1.076385498E1,-4.195816040E1,-2.733740234E1,5.122188365E1
2.678529750E0,-1.055688477E1,-4.357638550E1,-2.453613281E1,5.111135884E1
2.688502750E0,-9.843811035E0,-4.514196777E1,-2.227044678E1,5.129006405E1
2.698476750E0,-9.007263184E0,-4.629132080E1,-2.004385376E1,5.124229937E1
2.708450750E0,-7.916809082E0,-4.727783203E1,-1.827728271E1,5.130232286E1
2.718424750E0,-7.112854004E0,-4.820965576E1,-1.603167725E1,5.130086038E1
2.728398750E0,-6.161071777E0,-4.901586914E1,-1.403506470E1,5.135656992E1
2.738372750E0,-5.302856445E0,-4.981121826E1,-1.228814697E1,5.157786645E1
2.748345750E0,-4.488220215E0,-5.031076050E1,-9.810180664E0,5.145441077E1
2.758319750E0,-3.653869629E0,-5.071328735E1,-7.014343262E0,5.132630212E1
2.768293750E0,-2.617370605E0,-5.106582642E1,-4.496734619E0,5.133020435E1
2.778267750E0,-1.720275879E0,-5.119558716E1,-1.626098633E0,5.125028478E1
2.788241750E0,-7.478027344E-1,-5.127557373E1,1.008422852E0,5.129094059E1
2.798215750E0,-2.062377930E-1,-5.129525757E1,3.885375977E0,5.144261006E1
2.808189750E0,1.291198730E0,-5.112203979E1,6.347747803E0,5.153080680E1
2.818162750E0,2.123901367E0,-5.065185547E1,8.992065430E0,5.148765542E1
2.828136750E0,3.028381348E0,-5.016448975E1,1.117800903E1,5.148392964E1
2.838110750E0,4.381591797E0,-4.952423096E1,1.337622070E1,5.148563954E1
2.848084875E0,5.213317871E0,-4.907611084E1,1.542453003E1,5.170647411E1
2.858058875E0,6.185180664E0,-4.802447510E1,1.766427612E1,5.154253893E1
2.868032875E0,6.732421875E0,-4.684652710E1,2.018579102E1,5.145278189E1
2.878006875E0,7.734375000E0,-4.583068848E1,2.270013428E1,5.172589931E1
2.887979875E0,8.832275391E0,-4.453323364E1,2.546667480E1,5.205544652E1
2.897953875E0,9.719726562E0,-4.267877197E1,2.709484863E1,5.147894214E1
2.907927875E0,1.063122559E1,-4.125842285E1,2.934005737E1,5.173122249E1
2.917901875E0,1.121905518E1,-3.943341064E1,3.163265991E1,5.178306912E1
2.927875875E0,1.201538086E1,-3.764697266E1,3.348046875E1,5.179387720E1
2.937849875E0,1.292852783E1,-3.578314209E1,3.549081421E1,5.203054856E1
2.947823875E0,1.318536377E1,-3.382260132E1,3.738607788E1,5.211085297E1
2.957796875E0,1.390771484E1,-3.171939087E1,3.872671509E1,5.195481451E1
2.967770875E0,1.414593506E1,-2.986309814E1,4.024810791E1,5.207516010E1
2.977744875E0,1.453985596E1,-2.800204468E1,4.141265869E1,5.206275269E1
2.987718875E0,1.474902344E1,-2.574163818E1,4.256652832E1,5.188520947E1
2.997692875E0,1.520581055E1,-2.386132812E1,4.354745483E1,5.193226817E1
